id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4605455,Private Room & Bathroom in LES,23575977,Carly,Manhattan,Two Bridges,40.71205,-73.99463,Private room,120,5,0,,,1,0
12869679,Loft Apartment in Williamsburg,1233402,Evan,Brooklyn,Williamsburg,40.7125,-73.9529,Entire home/apt,180,3,3,2016-06-06,0.08,1,0
31692860,2 bedroom apartment with a big outdoor terrace,169148493,Alan,Queens,Ditmars Steinway,40.77363,-73.91188000000001,Private room,90,4,0,,,1,0
31042197,Sunny Boutique Condo on Picturesque Harlem Street,231863607,Jerry And Kate,Manhattan,East Harlem,40.807190000000006,-73.94088,Entire home/apt,250,2,10,2019-04-07,1.54,1,0
25135772,Comfy one bedroom with backyard,189971299,Karen,Manhattan,Upper West Side,40.8004,-73.96866999999999,Entire home/apt,225,3,23,2019-06-30,1.8,1,283
12422277,Spacious Studio w/ Patio- Ft Greene,43924728,Shawn,Brooklyn,Fort Greene,40.68702,-73.97506,Entire home/apt,169,2,136,2019-06-16,3.46,1,251
7074961,"Spacious bright 2-bed duplex in Bed-Stuy, Brooklyn",37095710,Mary,Brooklyn,Clinton Hill,40.68664,-73.95981,Entire home/apt,170,7,3,2016-09-09,0.08,1,0
27215478,LUXURY STUDIO ON WEST 56TH ST-POOL/GYM/CLUB HOUSE,200380610,Pranjal,Manhattan,Midtown,40.76701,-73.98174,Entire home/apt,225,30,0,,,65,249
16497297,Glass factory loft,5379884,Jacob,Brooklyn,Greenpoint,40.73792,-73.95541,Private room,60,7,5,2019-05-31,0.16,1,0
13923165,Cozy Private Bedroom in Uptown Manhattan,69376422,Abbey,Manhattan,Washington Heights,40.84198,-73.93816,Private room,40,2,1,2016-07-26,0.03,1,0
19913783,Micheal's Apartment in Harlem,31856573,Micheal,Manhattan,Harlem,40.81671,-73.94013000000001,Private room,80,6,0,,,1,364
14089282,"Comfy room in brownstone, Ridgewood",57517386,Ruthy,Queens,Ridgewood,40.70365,-73.89572,Private room,100,1,0,,,1,0
20384987,Cozy Apartment in Time Square with Amazing view,19045109,J,Manhattan,Theater District,40.76122,-73.98583,Private room,136,3,0,,,1,0
16135399,Nice Room in the Upper West Side. Great Location.,105258361,Elena,Manhattan,Upper West Side,40.79528,-73.97325,Private room,100,3,38,2019-04-03,1.21,1,14
31430577,Upper East Side One Bedroom,79520100,Bee,Manhattan,East Harlem,40.7868,-73.95228,Private room,50,2,29,2019-06-08,5.0,1,0
30246807,Stay into heart of Brooklyn close  Prospect Park B,227134858,Hitalo,Brooklyn,Prospect-Lefferts Gardens,40.66225,-73.94126,Private room,74,1,20,2019-06-23,2.83,5,125
5418807,Home away From Home in Queens!,27614204,Stella,Queens,Bayswater,40.59968,-73.76451999999999,Private room,60,2,81,2019-06-16,1.6,1,312
19714056,"Bright, spacious bedroom in comfy Brooklyn home",3013202,Chelsea,Brooklyn,Bushwick,40.69997,-73.91666,Private room,70,4,1,2017-08-21,0.04,1,55
14349588,DUMBO Brooklyn Authentic Loft,32207621,Cynthia,Brooklyn,DUMBO,40.70267,-73.98828,Private room,125,12,24,2018-10-28,0.69,1,0
21472882,Cozy Room in the Heart of Williamsburg,14278133,Sharif,Brooklyn,Williamsburg,40.71766,-73.94937,Private room,60,2,7,2018-10-15,0.34,3,0
9973134,Location Location!! 1 bed apt,7614268,Ronnie,Manhattan,West Village,40.73299,-74.00444,Entire home/apt,139,7,0,,,1,0
29612355,Rare gem nestled in the heart of Bushwick,6814283,Marc,Brooklyn,Bushwick,40.70218,-73.93034,Entire home/apt,140,3,3,2019-04-28,0.48,1,0
193853,Quiet Chelsea Studio w/Charm,48599,Anastasia,Manhattan,Chelsea,40.74033,-74.00024,Entire home/apt,149,6,23,2018-05-21,0.27,2,0
25999678,Light & Airy home 1 minute to subway,7772526,Ting Yi,Brooklyn,Bushwick,40.68658,-73.91418,Entire home/apt,140,3,15,2019-06-12,2.76,2,240
30158174,SWEET + SUNNY WILLIAMSBURG SANCTUARY,4085985,Kimberly,Brooklyn,Williamsburg,40.71134,-73.96059,Entire home/apt,200,3,0,,,1,28
27752788,Bright and Spacious Apt in the Heart of Manhattan,22072708,Mk,Manhattan,Midtown,40.74264,-73.98361,Entire home/apt,199,3,14,2019-06-17,1.33,1,3
21751275,Modern West Soho Apartment,27551651,Rachel,Manhattan,SoHo,40.72591,-74.00395999999999,Entire home/apt,225,2,9,2019-04-30,0.49,1,6
17045488,Huge Room in Home with Backyard Near Metro,23878336,Armando,Bronx,Fordham,40.87031,-73.89322,Private room,79,3,98,2019-06-24,3.45,10,68
22953136,Private Specious Sunny Brooklyn Loft,4383475,Keiichiro,Brooklyn,Williamsburg,40.70593,-73.92818,Entire home/apt,125,3,0,,,1,0
9926520,BK/NYC Apt near Prospect Prk,432318,Taylor,Brooklyn,Kensington,40.644,-73.98091,Entire home/apt,85,7,3,2019-01-02,0.14,1,0
18716602,Charming 2brs w/ private garden in Carroll Gardens,62734,Kremer,Brooklyn,Gowanus,40.67862,-73.9923,Entire home/apt,120,30,2,2018-11-01,0.19,2,342
27783586,Williamsburg nest with private bathroom,20448671,Kandi,Brooklyn,Williamsburg,40.70755,-73.94377,Private room,65,2,22,2019-06-29,2.25,3,173
21982758,Cozy 1 Bedroom in the Heart of Clinton Hill,10763283,Heather,Brooklyn,Clinton Hill,40.68165,-73.96006,Entire home/apt,110,3,15,2019-06-04,0.83,1,3
15060262,Amazing Brooklyn Townhouse Studio,34126778,Kwame,Brooklyn,Bedford-Stuyvesant,40.6898,-73.93746,Private room,99,7,0,,,1,72
13554710,"Modern Oasis l -Prospect Park, Close to B/Q Subway",47050813,Jewel,Brooklyn,Flatbush,40.65034,-73.96342,Private room,62,1,167,2019-06-27,4.52,2,48
33156988,Beautiful Bright TriBeCa Loft - steps from Soho!,61256671,Jason,Manhattan,Tribeca,40.71989,-74.00668,Entire home/apt,290,2,4,2019-06-25,2.26,1,75
34416461,Amazing room at Brooklyn close to subway station,251311623,Vitória,Brooklyn,Bedford-Stuyvesant,40.67853,-73.91261999999999,Private room,58,2,3,2019-07-08,1.48,5,167
6262645,Queen-sized bed in sunny East Harlem private room,32304586,Amanda,Manhattan,East Harlem,40.79115,-73.94663,Private room,90,3,95,2019-06-18,1.88,1,175
21490894,BRIGHT SUNNY LOFT,56411266,Colin,Brooklyn,Bedford-Stuyvesant,40.68994,-73.95908,Private room,60,3,0,,,1,0
17249755,Bedstuy/Bushwick - Fully Renovated One Bedroom,11638358,Jeremy,Brooklyn,Bedford-Stuyvesant,40.69,-73.93783,Entire home/apt,100,4,77,2019-06-16,2.66,2,100
20573565,Spacious room in central Brooklyn location,125692898,Andrea,Brooklyn,Bushwick,40.70463,-73.92428000000001,Private room,70,2,2,2017-09-04,0.09,1,0
34999128,Nice and cozy ✌ holiday apartment✿,255222056,Alex,Manhattan,Midtown,40.75869,-73.96725,Entire home/apt,195,5,12,2019-07-01,7.83,1,6
9461660,Room in a Historic Old Brownstone,11611066,Nazgol,Manhattan,Harlem,40.8096,-73.94099,Private room,90,1,0,,,1,0
7840953,Large Lofted Brooklyn Studio,7579910,Christine,Brooklyn,Bedford-Stuyvesant,40.69588,-73.93944,Entire home/apt,105,30,5,2018-12-31,0.11,1,363
36200778,Cozy bedroom in BUSHWICK by GATES stop J Train!!!,272127488,Jim&Daniela,Brooklyn,Bushwick,40.69048,-73.92258000000001,Private room,55,1,0,,,2,276
29900395,Your Manhattan Home: 12 mins to NYC,213781715,Anting,Brooklyn,Greenpoint,40.73214,-73.95510999999999,Private room,119,1,0,,,33,365
28587071,Private Bedroom in Queens at St. John's University,215759678,Andrew,Queens,Jamaica Estates,40.71987,-73.79816,Private room,35,2,30,2019-07-03,3.35,1,233
17829241,All in one place (A),74179880,Silvia,Brooklyn,East New York,40.6754,-73.88989000000001,Private room,75,3,71,2019-06-10,2.61,8,360
36038003,Modern & Hip Building-Lower East Side- Elevator!,4239407,Steve,Manhattan,Lower East Side,40.71467,-73.98985,Entire home/apt,209,3,0,,,2,5
21730105,Large & Private Bedroom in Fort Greene,14294841,Waahid,Brooklyn,Fort Greene,40.69399,-73.97153,Private room,75,2,0,,,1,0
34109512,Beautiful Apartment in Luxury building,156853666,Helen!,Manhattan,Hell's Kitchen,40.7689,-73.98993,Entire home/apt,225,3,8,2019-06-14,4.29,1,49
27159664,Beautiful Sunny Private Bedroom in Brooklyn (JMZ),53365451,Brigid,Brooklyn,Bedford-Stuyvesant,40.6939,-73.93239,Private room,50,6,2,2019-01-01,0.18,1,0
29165306,15% Discount - Cozy Room in LES with Backyard,219782181,Vince,Manhattan,Lower East Side,40.715,-73.98595999999999,Private room,80,1,22,2019-06-17,2.54,3,123
212109,2-bedroom share in heart of Greenwich Village!,666271,Susan,Manhattan,West Village,40.73854,-74.00820999999999,Private room,80,90,9,2019-06-30,0.2,1,338
28489062,Cozy 2 Bedroom by the Park !,20104851,Scott,Brooklyn,South Slope,40.66595,-73.97973,Entire home/apt,195,4,22,2019-06-25,3.01,1,67
19431893,Nice small room NYC (5 min from LaGuardia Airport),136230287,Jhon,Queens,East Elmhurst,40.76523,-73.86966,Private room,40,1,16,2017-11-20,0.65,1,0
34253845,Bedroom w full kitchen & living room - no stairs!,258243498,Ben,Brooklyn,Williamsburg,40.70992,-73.94698000000001,Private room,100,1,4,2019-06-02,2.03,3,365
3979613,ECO-CHIC PALLET DESIGN APARTMENT,20625992,Christian,Queens,Jackson Heights,40.74892,-73.88883,Entire home/apt,200,2,0,,,1,364
23879304,Beautiful room,179416315,Elizabeth,Bronx,University Heights,40.85989,-73.91189,Private room,60,2,7,2019-01-01,0.46,2,156
29966943,Your Home Away From Home,225309985,Ashley,Bronx,Fordham,40.8689,-73.88552,Entire home/apt,98,2,30,2019-05-24,4.46,1,327
28151027,"Home sweet home
&(QTPOC artistic safe space)",24614094,Naomi,Brooklyn,Bedford-Stuyvesant,40.68804,-73.94591,Private room,40,1,16,2019-06-16,1.84,2,310
36265970,Comfortable Brooklyn room close to Manhattan!,242573463,Filipe,Brooklyn,Bedford-Stuyvesant,40.69549,-73.9416,Private room,77,2,0,,,7,150
18404432,2 bedroom apartment & private backyard,104170260,Lauren,Queens,Astoria,40.76736,-73.91685,Entire home/apt,99,4,1,2017-07-09,0.04,1,0
31502830,Flatiron Designer Loft! Private Elevator! 3BR/2BA,231295106,Sam,Manhattan,Gramercy,40.73667,-73.98592,Entire home/apt,199,3,20,2019-06-16,3.7,1,123
1240594,Private room 2nd Fl near C&A line and 15mins JFK,6762657,Yvette,Brooklyn,Cypress Hills,40.68287,-73.87295,Private room,42,3,28,2018-01-01,0.74,2,355
16339429,Quiet Room in Unique Carroll Gardens,106977720,Kristan,Brooklyn,Carroll Gardens,40.67711,-73.99691999999999,Private room,50,2,2,2017-03-02,0.07,1,0
35619415,Gorgeous Central Park Sanctuary,267980502,Yinelda,Manhattan,Upper West Side,40.78544,-73.97062,Entire home/apt,150,4,0,,,1,317
17606850,Spacious 2 BR Bedford Stuyvesant Bklyn NY,119669258,Alvin,Brooklyn,Bedford-Stuyvesant,40.68932,-73.94098000000001,Entire home/apt,200,2,77,2019-06-24,2.97,1,88
16081134,Well connected private room,24630962,Ercio,Brooklyn,Williamsburg,40.70627,-73.94946999999999,Private room,70,10,17,2018-03-13,0.61,1,0
148201,NYC - Sunny Greenwich Village 1br,715807,John,Manhattan,Greenwich Village,40.72831,-74.00177,Entire home/apt,175,3,18,2013-05-31,0.19,1,0
17407264,"Small Basic Room in Great Area: Long Term, 2 beds!",117699517,Leo & Family,Queens,East Elmhurst,40.75602,-73.88110999999999,Private room,49,4,2,2018-12-13,0.09,1,355
7311209,SUPER HUGE ROOM IN GREENPOINT BK,1641537,Lauren,Brooklyn,Greenpoint,40.72503,-73.93909000000001,Private room,53,7,7,2016-03-09,0.15,2,0
9804814,Cozy Midtown East apt,10487850,Nael,Manhattan,Midtown,40.75287,-73.96708000000001,Entire home/apt,230,1,0,,,1,0
35868596,LOFTED BED IN CONVERTED FACTORY LOFT NEAR 2 METROS,35606248,Blake And Madia,Brooklyn,Bushwick,40.70301,-73.92551999999999,Private room,63,2,0,,,5,358
31463824,"Studio at Battery Park, Downtown Manhattan",21229164,Alex,Manhattan,Battery Park City,40.70417,-74.01709,Entire home/apt,115,1,12,2019-06-30,2.02,1,0
14322182,Greenpoint amazing private room,15235299,Hai-Hsin,Brooklyn,Greenpoint,40.73293,-73.95919,Private room,60,3,52,2019-05-05,1.49,2,0
60794,"Bright and spacious, garden below!",293394,Rachel,Manhattan,Upper West Side,40.80021,-73.96070999999999,Entire home/apt,195,4,4,2017-08-25,0.04,1,0
21985066,Crown Heights Comfort: Cozy Room & Warm Livingroom,52610301,Jason,Brooklyn,Crown Heights,40.67068,-73.95764,Private room,43,1,5,2018-01-01,0.26,1,0
7492539,urban cottage,6004716,Rosalyn,Queens,Astoria,40.7573,-73.92773000000001,Private room,75,1,0,,,1,0
17431995,2 bedroom apt. in Manhattan-Gramercy apt building,117932348,Deborah,Manhattan,Gramercy,40.73521,-73.98147,Entire home/apt,155,20,25,2019-07-05,1.06,2,62
32595081,13ft Ceilings > Prime Historic Brownstone Brooklyn,19807856,Jack,Brooklyn,Clinton Hill,40.68575,-73.96311,Entire home/apt,200,2,6,2019-06-30,2.5,1,76
30848952,Cozy private room in the Upcoming Bronx,230646296,Cesar,Bronx,Concourse Village,40.83311,-73.9116,Private room,34,2,2,2018-12-26,0.29,1,0
19546150,Studio Apartment.,137270801,Jose,Queens,Ozone Park,40.67557,-73.85145,Private room,100,1,0,,,1,0
23940102,BRAND NEW PRIVATE STUDIO 5 BLOCKS TO CENTRAL PARK!,80262218,Laila,Manhattan,Upper East Side,40.77172,-73.95427,Entire home/apt,125,30,5,2019-05-14,0.34,3,283
1476238,Spacious Midtown 1BR Apt - 4.5 Stars/21 Reviews,7324189,Buke,Manhattan,Midtown,40.76084,-73.96908,Entire home/apt,300,15,6,2018-11-07,0.58,2,98
29516678,Harlem Heights Pearl Suite,39174150,Keanna,Manhattan,Harlem,40.8252,-73.95189,Private room,100,1,13,2019-06-11,1.58,3,71
31673405,Sunny 2 bedroom in Central Brooklyn!,121842697,Lo,Brooklyn,Crown Heights,40.67648,-73.93814,Entire home/apt,200,5,14,2019-06-22,3.59,1,96
1024113,"Lovely room in East Williamsburg, NY",2120889,Megan,Brooklyn,Williamsburg,40.71238,-73.9379,Private room,63,2,0,,,1,66
31467371,J-m-l train 20 mint to city 20 to jfk  clean 4/20,235734225,Khaled,Brooklyn,Bushwick,40.69812,-73.92134,Private room,130,2,6,2019-06-10,1.18,1,356
4645824,"Room in front of Prospect Park, 1 block to subway",1660261,Andres Mekos,Brooklyn,Prospect-Lefferts Gardens,40.65859,-73.96195999999999,Private room,40,6,10,2019-04-15,0.21,1,0
25355807,Cozy bedroom approx 5 minutes from JFK.,123506305,Kisha,Queens,Springfield Gardens,40.66601,-73.77638,Private room,92,1,0,,,3,180
22730298,Spacious King size Apartment near Prospect Park,131827796,Rose,Brooklyn,Prospect-Lefferts Gardens,40.66248,-73.95427,Entire home/apt,130,3,36,2019-06-25,2.23,1,132
27936839,Big & Sunny room w/toilet in Williamsburg,1472433,Marcos,Brooklyn,Williamsburg,40.70698,-73.94295,Private room,110,1,3,2019-06-11,0.28,2,173
33853889,Private Spacious Bedroom in lush green Fort George,45776423,Aman,Manhattan,Washington Heights,40.85719,-73.93048,Private room,35,3,3,2019-06-14,3.0,1,5
34755841,"Your own private, fully furnished large room.",262116941,Paul,Manhattan,East Harlem,40.7963,-73.93087,Private room,65,7,0,,,1,151
30792215,Room steps from Times Square,192754619,Liza,Manhattan,Hell's Kitchen,40.75568,-73.99661,Private room,159,1,1,2018-12-30,0.16,1,189
29243359,Shared Apt living-room w/pull out click open couch,220322871,Elisa,Manhattan,Upper East Side,40.77156,-73.95716,Shared room,75,1,1,2018-10-22,0.12,1,365
17792856,Cute bedroom available near subway in Astoria!,73610315,Kerstin,Queens,Astoria,40.76529,-73.92304,Private room,53,2,14,2018-05-17,0.55,1,0
35711784,Private 1BR Apt 3min from Times Square,268352337,Logan,Manhattan,Hell's Kitchen,40.76494,-73.98874,Entire home/apt,250,1,0,,,2,360
34939305,Sunny East Village Room Across from the Subway,126012313,Madison,Manhattan,East Village,40.72276,-73.98741,Private room,78,2,7,2019-07-06,5.38,1,1
17512282,Amazing Apartment | Skyline Views,3191545,Kyle,Manhattan,Murray Hill,40.74526,-73.97679000000001,Entire home/apt,150,30,1,2017-05-26,0.04,23,365
19564437,Sunny BK Bedroom with Private Bathroom and Balcony,6313371,Ashley,Brooklyn,Clinton Hill,40.689,-73.9613,Private room,90,3,0,,,1,0
14534676,"Private room in SUNNY gorgeous apt in Brooklyn,NYC",7156036,Ahmed,Brooklyn,Flatbush,40.64528,-73.9612,Private room,95,6,2,2019-01-02,0.06,1,249
30377654,Greenpoint Creative's Apartment,2011313,Ariana,Brooklyn,Greenpoint,40.72471,-73.939,Entire home/apt,100,7,3,2019-06-10,0.78,1,6
9516142,In the Heart of Williamsburg,42597922,Al,Brooklyn,Williamsburg,40.71171,-73.95704,Entire home/apt,149,1,87,2019-06-16,1.99,1,151
1281023,Your private bedroom in the Upper East Side!,6970732,Sullivan,Manhattan,East Harlem,40.78747,-73.95276,Private room,150,3,18,2019-05-04,0.25,1,0
35065083,Best views in the city is here,3398621,Nikita,Brooklyn,Brooklyn Heights,40.69664,-73.99467,Entire home/apt,140,2,1,2019-06-10,1.0,1,0
15729325,Cozy Bedroom in a great location.,101632253,Linnette,Manhattan,East Harlem,40.78857,-73.94951999999999,Private room,100,3,20,2018-06-10,0.66,1,188
24245265,Cozy Room For Two/ Steps to Train/Coffee included!,79913651,Darryl,Manhattan,Harlem,40.82268,-73.953,Private room,54,2,26,2019-05-03,1.73,4,157
3594408,Bedr w Priv Bathr+Balc 15m frm city,6150064,Sonya,Queens,Astoria,40.76972,-73.9206,Private room,85,2,2,2015-08-25,0.04,1,0
4241028,Private Studio Apartment ,22006854,Kishorie,Queens,Jamaica,40.6852,-73.7962,Entire home/apt,89,1,352,2019-06-16,6.1,1,359
35855969,Stunning bedroom!! Walking to Central Park!!!,130617332,Haley,Manhattan,Harlem,40.81226,-73.94349,Private room,80,3,0,,,3,187
34653572,Bright room in newly renovated duplex apartment,3042136,Jenni,Brooklyn,Red Hook,40.67634,-74.01009,Private room,99,2,1,2019-06-30,1.0,3,8
8427772,The real deal 2 blox away from CP!,21737404,Miklos,Manhattan,Harlem,40.8022,-73.95737,Private room,99,4,2,2015-10-26,0.04,1,0
32466401,Sonder | The Nash | Modern Studio + Rooftop,219517861,Sonder (NYC),Manhattan,Murray Hill,40.74915,-73.97556999999999,Entire home/apt,172,29,2,2019-05-30,0.75,327,338
9832827,Full apartment,50638417,Nany,Manhattan,East Harlem,40.78442,-73.94722,Entire home/apt,110,5,70,2019-06-28,1.81,2,310
13920697,Brownstone apt in Bklyn w/ gorgeous natural light,29513490,Whitney,Brooklyn,Bedford-Stuyvesant,40.6837,-73.93325,Entire home/apt,125,2,4,2017-01-02,0.12,1,0
29727132,Amazing one bedroom for a getaway in Brooklyn,44358422,Akeema,Brooklyn,Flatbush,40.63919,-73.95219,Private room,38,1,2,2018-11-26,0.27,1,238
11697308,Spacious 1 BR Upper East Side,61391963,Corporate Housing,Manhattan,Upper East Side,40.78002,-73.95284000000001,Entire home/apt,125,30,8,2019-05-31,0.23,91,343
31731555,Spacious Bedroom with King Bed in Light-Filled Apt,2278050,Jill Laurie,Manhattan,Upper West Side,40.80272,-73.96916,Private room,80,5,3,2019-04-30,0.65,1,188
268481,Resort-like living in Williamsburg,1380703,Vishal,Brooklyn,Williamsburg,40.71647,-73.93974,Entire home/apt,290,30,1,2013-09-24,0.01,1,0
27540139,STUDIO IN VILLAGE CHARM~PERRY STREET!,200380610,Pranjal,Manhattan,West Village,40.73485,-74.00313,Entire home/apt,188,30,0,,,65,326
27670819,"Large BR in beautiful 2BR artist loft, best of NYC",112545065,Diana,Brooklyn,Bushwick,40.69898,-73.92266,Private room,50,7,1,2019-05-24,0.65,2,55
26126570,Two bedroom apartment with all amenities,673215,Jessica Rose,Manhattan,Harlem,40.82299,-73.95461,Entire home/apt,200,5,0,,,2,39
1691188,4 bedroom 2Bath apt Maspeth Queens,8934751,Mike,Queens,Maspeth,40.72509,-73.89686999999999,Entire home/apt,200,4,24,2019-06-01,0.38,2,157
18347330,Sunny One-Bedroom Apartment in Brooklyn,36678842,Danny,Brooklyn,Crown Heights,40.66939,-73.95832,Entire home/apt,150,3,2,2018-01-02,0.08,1,0
12901480,Artistic pad in East Williamsburg!,70674019,Jack,Brooklyn,Bushwick,40.69968,-73.92645,Entire home/apt,179,7,117,2019-06-26,3.04,2,137
12086351,Peaceful Private Room In Warm Brooklyn Apt,4462547,Ryan,Brooklyn,Prospect Heights,40.678340000000006,-73.96685,Private room,37,180,0,,,1,0
16603823,"Luxury bedroom in a Cozy, Relaxed NYC Atmosphere!",109551284,Saphira,Manhattan,Upper West Side,40.80288,-73.96396,Private room,120,5,11,2019-05-23,0.76,2,134
19942242,Home away from home.,141322867,Peggy,Brooklyn,Flatlands,40.62468,-73.94532,Private room,46,2,4,2017-08-12,0.17,1,4
19979903,Jolly Bedroom! 3 minute walk to Astoria Ditmars!,135845936,Claire,Queens,Ditmars Steinway,40.77233,-73.911,Private room,75,3,2,2017-12-04,0.09,1,0
7193201,Private RM in Heart of East Village,33739627,Natasha,Manhattan,East Village,40.72896,-73.9843,Private room,99,1,4,2015-10-24,0.08,1,0
27125757,Artsy Brooklyn Gem-1 min to subway & Prospect Park,8052047,Kristiina,Brooklyn,Prospect-Lefferts Gardens,40.65421,-73.96155,Shared room,47,2,10,2018-11-04,0.93,1,0
5192219,Metro Retreat  - - Harlem,26856159,Glenda,Manhattan,Harlem,40.82153,-73.94651,Private room,58,1,194,2019-06-22,3.81,3,307
21308528,East Village/Lower East Side Artsy Flat,51547093,Kai Chieh,Manhattan,Lower East Side,40.72026,-73.98468000000001,Shared room,68,1,5,2018-03-09,0.24,2,0
33042347,★★ Spacious Single House | Close to Everything! ★★,16637631,J.C & Johanna,Brooklyn,Williamsburg,40.70984,-73.96366,Entire home/apt,260,1,24,2019-07-05,6.43,1,45
11782120,Times Square Two Bedroom,40219037,Ziv,Manhattan,Hell's Kitchen,40.764520000000005,-73.99439,Entire home/apt,200,4,107,2019-06-26,2.73,1,203
